Data,Quant. de Vendas,Forma de Pagamento,Loja,GMV,Estado,Tipo de Vendas
2/8/2020,3,TipoB,Parceiro2,R$412.20,Maranhão,Não Promocional
2/8/2020,3,TipoB,Parceiro10,"R$3,924.85",Piauí,Não Promocional
2/8/2020,4,TipoA,Parceiro3,"R$3,261.13",Paraíba,Não Promocional
2/8/2020,5,TipoA,Parceiro10,"R$1,445.78",Distrito Federal,Não Promocional
2/8/2020,4,TipoB,Parceiro9,"R$2,225.14",Rio de Janeiro,Não Promocional
2/8/2020,5,TipoC,Parceiro14,"R$1,251.44",Amapá,Não Promocional
2/8/2020,4,TipoC,Parceiro8,R$636.18,Sergipe,Não Promocional
2/8/2020,6,TipoA,Parceiro12,"R$3,447.54",Rio Grande do Norte,Não Promocional
2/8/2020,4,TipoA,Parceiro12,"R$1,463.82",Acre,Não Promocional
2/8/2020,3,TipoB,Parceiro13,R$103.89,Distrito Federal,Não Promocional
2/8/2020,5,TipoA,Parceiro9,R$220.80,Rondônia,Não Promocional
2/8/2020,6,TipoB,Parceiro7,"R$3,240.38",Espírito Santo,Não Promocional
2/8/2020,6,TipoC,Parceiro1,"R$1,927.73",Ceará,Não Promocional
2/8/2020,6,TipoC,Parceiro5,R$100.60,Goiás,Não Promocional
2/8/2020,6,TipoA,Parceiro11,"R$2,904.62",Roraima,Não Promocional
2/8/2020,4,TipoB,Parceiro4,"R$1,764.17",Mato Grosso,Não Promocional
2/8/2020,5,TipoB,Parceiro14,"R$1,093.32",Amazonas,Não Promocional
2/8/2020,6,TipoB,Parceiro1,"R$3,943.42",Ceará,Não Promocional
2/8/2020,4,TipoA,Parceiro3,"R$3,930.61",Mato Grosso,Não Promocional
2/8/2020,3,TipoB,Parceiro4,"R$3,127.06",Alagoas,Não Promocional
2/8/2020,4,TipoB,Parceiro2,"R$2,869.86",Santa Catarina,Não Promocional
2/8/2020,3,TipoB,Parceiro11,"R$1,089.83",Espírito Santo,Não Promocional
2/8/2020,3,TipoA,Parceiro3,R$355.20,Pernambuco,Não Promocional
2/8/2020,27,TipoB,Parceiro6,"R$1,620.10",Tocantins,Não Promocional
2/8/2020,26,TipoB,Parceiro14,"R$1,052.02",Ceará,Não Promocional
2/8/2020,27,TipoB,Parceiro12,"R$3,983.94",Mato Grosso do Sul,Não Promocional
2/8/2020,21,TipoC,Parceiro7,R$816.20,Rio Grande do Sul,Não Promocional
2/8/2020,2,TipoC,Parceiro7,"R$1,437.61",Amapá,Não Promocional
2/8/2020,10,TipoA,Parceiro15,"R$3,188.06",Rondônia,Não Promocional
2/8/2020,9,TipoA,Parceiro7,"R$3,721.56",Minas Gerais,Não Promocional
2/8/2020,6,TipoA,Parceiro8,"R$3,016.54",Acre,Não Promocional
2/8/2020,20,TipoC,Parceiro2,"R$2,747.62",Rondônia,Não Promocional
2/8/2020,6,TipoB,Parceiro11,"R$3,838.37",Maranhão,Super Promoção
2/8/2020,28,TipoB,Parceiro5,"R$1,235.54",Rio de Janeiro,Super Promoção
2/8/2020,15,TipoA,Parceiro13,"R$1,712.98",São Paulo,Super Promoção
2/8/2020,32,TipoB,Parceiro5,"R$2,491.21",Rio de Janeiro,Super Promoção
2/8/2020,22,TipoA,Parceiro7,"R$2,796.65",São Paulo,Super Promoção
2/8/2020,11,TipoB,Parceiro1,"R$2,183.90",Minas Gerais,Super Promoção
2/8/2020,13,TipoB,Parceiro14,R$771.30,Minas Gerais,Super Promoção
2/9/2020,3,TipoB,Parceiro2,"R$2,051.47",São Paulo,Promocional
2/9/2020,3,TipoB,Parceiro1,R$393.27,Minas Gerais,Promocional
2/9/2020,4,TipoA,Parceiro1,"R$2,844.03",Rio de Janeiro,Promocional
2/9/2020,4,TipoA,Parceiro5,"R$3,248.51",Rio Grande do Sul,Promocional
2/9/2020,1,TipoA,Parceiro6,"R$2,915.92",São Paulo,Promocional
2/9/2020,5,TipoB,Parceiro2,"R$2,080.84",Rio de Janeiro,Promocional
2/9/2020,5,TipoA,Parceiro1,"R$3,495.00",Rio Grande do Sul,Promocional
2/9/2020,3,TipoA,Parceiro4,R$903.59,Rio Grande do Sul,Promocional
2/9/2020,5,TipoA,Parceiro6,"R$3,502.47",Rio de Janeiro,Promocional
2/9/2020,4,TipoA,Parceiro2,R$830.88,Rio de Janeiro,Promocional
2/9/2020,1,TipoA,Parceiro6,"R$1,852.83",Rio de Janeiro,Promocional
2/9/2020,5,TipoB,Parceiro5,"R$3,242.89",Minas Gerais,Promocional
2/9/2020,5,TipoA,Parceiro3,"R$1,628.54",Distrito Federal,Promocional
2/9/2020,2,TipoA,Parceiro6,"R$3,413.00",São Paulo,Promocional
2/9/2020,2,TipoB,Parceiro3,"R$2,586.25",Distrito Federal,Promocional
2/9/2020,4,TipoB,Parceiro1,"R$2,213.89",São Paulo,Promocional
2/9/2020,5,TipoB,Parceiro6,"R$2,097.07",São Paulo,Promocional
2/9/2020,1,TipoB,Parceiro1,R$484.05,Minas Gerais,Não Promocional
2/9/2020,4,TipoA,Parceiro3,"R$3,944.10",São Paulo,Não Promocional
2/9/2020,5,TipoA,Parceiro4,"R$2,606.96",São Paulo,Não Promocional
2/9/2020,4,TipoB,Parceiro1,"R$3,054.66",Rio de Janeiro,Não Promocional
2/9/2020,4,TipoA,Parceiro1,"R$2,457.18",São Paulo,Não Promocional
2/9/2020,3,TipoA,Parceiro2,R$309.15,São Paulo,Não Promocional
2/9/2020,4,TipoA,Parceiro4,"R$1,605.57",Minas Gerais,Não Promocional
2/9/2020,4,TipoA,Parceiro5,"R$3,567.17",Rio Grande do Sul,Não Promocional
2/9/2020,2,TipoA,Parceiro7,"R$1,539.43",Rio de Janeiro,Não Promocional
2/9/2020,4,TipoB,Parceiro4,"R$1,367.32",Rio Grande do Sul,Não Promocional
2/9/2020,3,TipoB,Parceiro7,R$721.06,São Paulo,Não Promocional
2/9/2020,3,TipoB,Parceiro4,"R$3,340.51",Distrito Federal,Não Promocional
2/9/2020,4,TipoB,Parceiro1,"R$2,188.30",Distrito Federal,Não Promocional
2/9/2020,1,TipoB,Parceiro1,"R$3,773.38",Distrito Federal,Não Promocional
2/9/2020,1,TipoA,Parceiro7,"R$3,106.16",Distrito Federal,Não Promocional
2/9/2020,17,TipoA,Parceiro5,"R$2,484.95",Distrito Federal,Não Promocional
2/9/2020,8,TipoB,Parceiro4,"R$3,603.32",São Paulo,Não Promocional
2/9/2020,15,TipoB,Parceiro4,"R$3,355.03",Rio Grande do Sul,Não Promocional
2/9/2020,17,TipoA,Parceiro5,"R$1,573.63",Rio de Janeiro,Não Promocional
2/9/2020,17,TipoA,Parceiro6,"R$2,839.09",Rio de Janeiro,Não Promocional
2/9/2020,13,TipoB,Parceiro2,R$863.89,Minas Gerais,Não Promocional
2/9/2020,12,TipoB,Parceiro5,"R$2,380.60",Rio Grande do Sul,Não Promocional
2/9/2020,8,TipoA,Parceiro5,R$984.58,Rio de Janeiro,Não Promocional
2/9/2020,14,TipoB,Parceiro1,R$54.78,Minas Gerais,Não Promocional
2/9/2020,10,TipoA,Parceiro5,"R$1,403.05",Rondônia,Não Promocional
2/9/2020,7,TipoB,Parceiro5,R$207.68,Paraná,Não Promocional
2/9/2020,9,TipoB,Parceiro5,"R$1,190.62",Pernambuco,Não Promocional
2/9/2020,17,TipoA,Parceiro5,"R$3,664.48",Rio Grande do Sul,Não Promocional
2/9/2020,14,TipoA,Parceiro7,"R$1,280.40",Amapá,Não Promocional
2/9/2020,13,TipoA,Parceiro4,"R$2,555.06",Mato Grosso do Sul,Não Promocional
2/9/2020,10,TipoB,Parceiro4,"R$2,231.73",Minas Gerais,Não Promocional
2/9/2020,7,TipoB,Parceiro4,"R$1,762.63",Rio de Janeiro,Não Promocional
2/9/2020,10,TipoB,Parceiro3,"R$2,921.99",Alagoas,Não Promocional
2/9/2020,17,TipoB,Parceiro2,R$275.63,Amazonas,Não Promocional
2/9/2020,15,TipoA,Parceiro5,"R$1,383.87",Rio Grande do Sul,Não Promocional
2/9/2020,12,TipoA,Parceiro5,"R$2,776.09",Alagoas,Não Promocional
2/9/2020,13,TipoA,Parceiro13,"R$2,428.79",São Paulo,Não Promocional
2/9/2020,16,TipoA,Parceiro8,"R$3,963.58",Amapá,Não Promocional
2/9/2020,16,TipoA,Parceiro9,"R$2,933.85",Amapá,Não Promocional
2/9/2020,15,TipoB,Parceiro14,"R$2,849.69",Mato Grosso do Sul,Não Promocional
2/9/2020,10,TipoA,Parceiro2,"R$1,266.92",Espírito Santo,Não Promocional
2/9/2020,17,TipoA,Parceiro11,"R$3,163.52",Rio Grande do Sul,Não Promocional
2/9/2020,10,TipoB,Parceiro8,"R$3,350.41",Distrito Federal,Não Promocional
2/9/2020,11,TipoB,Parceiro9,"R$3,727.46",Rio de Janeiro,Não Promocional
2/9/2020,8,TipoA,Parceiro3,"R$1,790.97",Alagoas,Não Promocional
2/9/2020,13,TipoB,Parceiro9,"R$2,828.21",São Paulo,Não Promocional
2/9/2020,13,TipoA,Parceiro13,"R$3,501.67",Bahia,Não Promocional
2/9/2020,11,TipoB,Parceiro12,"R$3,833.30",Distrito Federal,Não Promocional
2/9/2020,14,TipoA,Parceiro8,"R$2,444.99",Pará,Não Promocional
2/9/2020,13,TipoB,Parceiro10,"R$2,292.39",Acre,Não Promocional
2/9/2020,16,TipoA,Parceiro2,"R$2,470.01",Rio Grande do Sul,Não Promocional
2/9/2020,15,TipoA,Parceiro13,"R$2,695.22",Distrito Federal,Não Promocional
2/9/2020,12,TipoA,Parceiro15,"R$3,995.00",Espírito Santo,Não Promocional
2/9/2020,17,TipoA,Parceiro5,"R$2,579.91",Ceará,Não Promocional
2/9/2020,12,TipoA,Parceiro13,"R$2,587.28",Santa Catarina,Não Promocional
2/9/2020,12,TipoA,Parceiro4,"R$1,871.20",Distrito Federal,Não Promocional
2/9/2020,13,TipoA,Parceiro15,"R$1,986.13",Espírito Santo,Não Promocional
2/9/2020,14,TipoA,Parceiro15,"R$3,611.63",Santa Catarina,Não Promocional
2/9/2020,15,TipoB,Parceiro7,"R$3,943.96",Ceará,Não Promocional
2/9/2020,15,TipoA,Parceiro4,"R$3,625.96",Acre,Não Promocional
2/9/2020,8,TipoA,Parceiro9,"R$2,882.51",Ceará,Não Promocional
2/9/2020,7,TipoA,Parceiro15,"R$1,571.12",Bahia,Não Promocional
2/9/2020,9,TipoA,Parceiro12,"R$1,582.59",Rio Grande do Sul,Não Promocional
2/9/2020,17,TipoB,Parceiro9,"R$2,216.52",Alagoas,Não Promocional
2/9/2020,16,TipoB,Parceiro4,R$627.36,Ceará,Não Promocional
2/9/2020,15,TipoB,Parceiro15,"R$2,759.39",Mato Grosso do Sul,Não Promocional
2/9/2020,14,TipoB,Parceiro11,"R$3,979.14",Distrito Federal,Não Promocional
2/9/2020,8,TipoC,Parceiro5,"R$3,830.42",Acre,Não Promocional
2/9/2020,7,TipoB,Parceiro6,"R$2,575.07",Amapá,Não Promocional
2/9/2020,8,TipoA,Parceiro8,"R$1,405.81",Amazonas,Não Promocional
2/9/2020,11,TipoA,Parceiro11,"R$1,111.34",Rio de Janeiro,Não Promocional
2/9/2020,7,TipoB,Parceiro13,"R$1,658.86",Ceará,Não Promocional
2/9/2020,17,TipoB,Parceiro12,R$931.42,Distrito Federal,Não Promocional
2/9/2020,17,TipoB,Parceiro13,"R$2,411.30",Espírito Santo,Não Promocional
2/9/2020,7,TipoB,Parceiro9,R$124.08,Bahia,Não Promocional
2/9/2020,4,TipoB,Parceiro7,"R$2,272.38",Mato Grosso do Sul,Não Promocional
2/9/2020,5,TipoC,Parceiro13,"R$1,360.10",Rio Grande do Sul,Não Promocional
2/9/2020,6,TipoA,Parceiro12,R$561.15,Mato Grosso,Não Promocional
2/9/2020,3,TipoA,Parceiro7,"R$2,442.57",Ceará,Não Promocional
2/9/2020,3,TipoB,Parceiro6,"R$3,092.18",Acre,Não Promocional
2/9/2020,4,TipoB,Parceiro5,"R$3,590.48",Minas Gerais,Não Promocional
2/9/2020,3,TipoA,Parceiro7,"R$2,494.80",Amazonas,Não Promocional
2/9/2020,4,TipoB,Parceiro4,R$189.99,Acre,Não Promocional
2/9/2020,5,TipoB,Parceiro10,"R$1,997.95",Amazonas,Não Promocional
2/9/2020,3,TipoB,Parceiro10,R$545.19,Rio Grande do Norte,Não Promocional
2/9/2020,3,TipoA,Parceiro8,"R$3,130.43",Amapá,Não Promocional
2/9/2020,4,TipoC,Parceiro7,"R$1,403.44",Maranhão,Não Promocional
2/9/2020,5,TipoA,Parceiro1,"R$3,098.83",Pará,Não Promocional
2/9/2020,3,TipoA,Parceiro15,R$351.82,São Paulo,Não Promocional
2/9/2020,6,TipoC,Parceiro14,R$483.00,Pará,Não Promocional
2/9/2020,3,TipoC,Parceiro4,R$750.71,Santa Catarina,Não Promocional
2/9/2020,5,TipoA,Parceiro12,"R$2,373.35",Amazonas,Não Promocional
2/9/2020,3,TipoC,Parceiro1,"R$3,316.04",Acre,Não Promocional
2/9/2020,3,TipoB,Parceiro12,"R$1,744.18",Paraíba,Não Promocional
2/9/2020,5,TipoC,Parceiro2,"R$1,149.13",Acre,Não Promocional
2/9/2020,4,TipoC,Parceiro3,"R$2,336.13",Sergipe,Não Promocional
2/9/2020,4,TipoC,Parceiro1,"R$2,945.08",Rio Grande do Norte,Não Promocional
2/9/2020,4,TipoC,Parceiro11,R$884.91,Goiás,Não Promocional
2/9/2020,3,TipoA,Parceiro4,"R$3,698.47",Amapá,Não Promocional
2/9/2020,5,TipoA,Parceiro3,"R$1,333.35",Sergipe,Não Promocional
2/9/2020,3,TipoC,Parceiro1,"R$2,900.58",São Paulo,Não Promocional
2/9/2020,6,TipoC,Parceiro15,"R$1,479.62",Tocantins,Não Promocional
2/9/2020,3,TipoB,Parceiro9,"R$2,752.25",Piauí,Não Promocional
2/9/2020,3,TipoB,Parceiro3,R$942.81,Tocantins,Não Promocional
2/9/2020,6,TipoA,Parceiro5,R$919.80,Amapá,Não Promocional
2/9/2020,26,TipoC,Parceiro14,R$103.63,Piauí,Não Promocional
2/9/2020,23,TipoC,Parceiro3,"R$1,941.76",Sergipe,Não Promocional
2/9/2020,25,TipoC,Parceiro3,"R$3,877.42",Espírito Santo,Não Promocional
2/9/2020,22,TipoA,Parceiro1,"R$3,473.57",Rio Grande do Sul,Não Promocional
2/9/2020,28,TipoA,Parceiro2,"R$1,872.87",Rio Grande do Norte,Não Promocional
2/9/2020,23,TipoC,Parceiro3,R$180.26,Acre,Não Promocional
2/9/2020,22,TipoB,Parceiro2,"R$2,241.09",Sergipe,Não Promocional
2/9/2020,25,TipoC,Parceiro3,R$347.24,Roraima,Não Promocional
2/9/2020,28,TipoB,Parceiro12,R$501.34,Acre,Não Promocional
2/9/2020,8,TipoB,Parceiro10,"R$1,972.66",Rio Grande do Sul,Não Promocional
2/9/2020,32,TipoA,Parceiro3,"R$1,121.64",Roraima,Não Promocional
2/9/2020,13,TipoA,Parceiro9,"R$2,331.37",Paraná,Super Promoção
2/9/2020,6,TipoC,Parceiro4,R$346.07,Minas Gerais,Super Promoção
2/9/2020,3,TipoB,Parceiro3,"R$1,232.02",Minas Gerais,Super Promoção
2/9/2020,20,TipoB,Parceiro5,"R$1,635.19",Rio de Janeiro,Super Promoção
2/9/2020,28,TipoB,Parceiro10,"R$3,623.57",Minas Gerais,Super Promoção
2/9/2020,23,TipoC,Parceiro6,"R$3,563.54",São Paulo,Super Promoção
2/9/2020,30,TipoB,Parceiro9,"R$2,959.05",Minas Gerais,Super Promoção
2/9/2020,3,TipoA,Parceiro5,R$639.08,Minas Gerais,Super Promoção
2/9/2020,35,TipoB,Parceiro6,R$661.87,São Paulo,Super Promoção
2/9/2020,24,TipoB,Parceiro1,"R$3,791.00",São Paulo,Super Promoção
2/10/2020,1,TipoA,Parceiro5,R$441.89,Distrito Federal,Promocional
2/10/2020,4,TipoB,Parceiro4,"R$3,756.58",Distrito Federal,Promocional
2/10/2020,5,TipoA,Parceiro7,"R$2,350.10",Minas Gerais,Promocional
2/10/2020,1,TipoA,Parceiro4,"R$3,574.22",Rio de Janeiro,Promocional
2/10/2020,3,TipoB,Parceiro4,"R$1,018.53",Distrito Federal,Promocional
2/10/2020,1,TipoA,Parceiro3,"R$1,828.07",Rio de Janeiro,Promocional
2/10/2020,2,TipoB,Parceiro3,"R$3,655.19",Rio Grande do Sul,Promocional
2/10/2020,5,TipoA,Parceiro4,"R$3,952.37",São Paulo,Promocional
2/10/2020,1,TipoB,Parceiro5,"R$2,208.17",Distrito Federal,Promocional
2/10/2020,2,TipoB,Parceiro3,"R$3,892.71",Rio de Janeiro,Promocional
2/10/2020,2,TipoB,Parceiro7,"R$3,295.01",Rio Grande do Sul,Promocional
2/10/2020,3,TipoA,Parceiro6,"R$2,543.44",Minas Gerais,Promocional
2/10/2020,4,TipoB,Parceiro7,"R$3,233.99",Rio de Janeiro,Promocional
2/10/2020,2,TipoB,Parceiro2,"R$3,678.70",São Paulo,Promocional
2/10/2020,5,TipoA,Parceiro6,"R$1,503.07",São Paulo,Promocional
2/10/2020,5,TipoA,Parceiro7,"R$1,659.04",Rio de Janeiro,Promocional
2/10/2020,1,TipoA,Parceiro4,"R$2,091.49",Minas Gerais,Promocional
2/10/2020,2,TipoA,Parceiro1,R$111.67,Rio Grande do Sul,Promocional
2/10/2020,5,TipoA,Parceiro6,R$918.62,Minas Gerais,Promocional
2/10/2020,2,TipoB,Parceiro7,R$496.50,Rio de Janeiro,Não Promocional
2/10/2020,1,TipoB,Parceiro4,R$715.22,Rio Grande do Sul,Não Promocional
2/10/2020,2,TipoA,Parceiro3,"R$3,999.77",Distrito Federal,Não Promocional
2/10/2020,5,TipoA,Parceiro3,R$997.19,Rio de Janeiro,Não Promocional
2/10/2020,3,TipoB,Parceiro4,"R$2,459.96",São Paulo,Não Promocional
2/10/2020,5,TipoA,Parceiro2,"R$1,063.91",Minas Gerais,Não Promocional
2/10/2020,5,TipoB,Parceiro4,"R$2,916.23",Minas Gerais,Não Promocional
2/10/2020,1,TipoB,Parceiro1,"R$1,696.33",São Paulo,Não Promocional
2/10/2020,2,TipoB,Parceiro5,"R$3,962.50",Minas Gerais,Não Promocional
2/10/2020,3,TipoA,Parceiro6,"R$3,072.50",São Paulo,Não Promocional
2/10/2020,5,TipoB,Parceiro3,R$962.93,Rio Grande do Sul,Não Promocional
2/10/2020,4,TipoB,Parceiro7,"R$1,097.40",Rio Grande do Sul,Não Promocional
2/10/2020,2,TipoB,Parceiro4,R$71.10,Minas Gerais,Não Promocional
2/10/2020,4,TipoB,Parceiro4,"R$3,148.39",Distrito Federal,Não Promocional
2/10/2020,2,TipoB,Parceiro5,R$909.22,São Paulo,Não Promocional
2/10/2020,2,TipoA,Parceiro3,"R$2,701.38",São Paulo,Não Promocional
2/10/2020,1,TipoA,Parceiro1,"R$1,727.79",Distrito Federal,Não Promocional
2/10/2020,3,TipoB,Parceiro4,"R$3,103.70",Distrito Federal,Não Promocional
2/10/2020,9,TipoB,Parceiro3,"R$2,013.87",Distrito Federal,Não Promocional
2/10/2020,9,TipoB,Parceiro1,"R$2,340.19",Distrito Federal,Não Promocional
2/10/2020,9,TipoB,Parceiro3,"R$3,434.46",Rio Grande do Sul,Não Promocional
2/10/2020,13,TipoA,Parceiro3,"R$2,864.56",São Paulo,Não Promocional
2/10/2020,7,TipoA,Parceiro5,"R$2,140.44",Rio Grande do Sul,Não Promocional
2/10/2020,8,TipoB,Parceiro1,"R$3,110.32",São Paulo,Não Promocional
2/10/2020,17,TipoB,Parceiro6,"R$2,462.48",Minas Gerais,Não Promocional
2/10/2020,8,TipoB,Parceiro2,"R$3,352.36",Rio Grande do Norte,Não Promocional
2/10/2020,13,TipoA,Parceiro2,"R$3,940.69",Roraima,Não Promocional
2/10/2020,16,TipoB,Parceiro5,"R$1,057.42",Piauí,Não Promocional
2/10/2020,7,TipoA,Parceiro4,"R$2,458.91",Pernambuco,Não Promocional
2/10/2020,10,TipoB,Parceiro6,R$254.76,Bahia,Não Promocional
2/10/2020,12,TipoA,Parceiro3,"R$3,263.22",Minas Gerais,Não Promocional
2/10/2020,10,TipoB,Parceiro6,"R$1,355.22",Pernambuco,Não Promocional
2/10/2020,7,TipoB,Parceiro1,R$768.18,Paraná,Não Promocional
2/10/2020,10,TipoA,Parceiro5,"R$1,191.63",São Paulo,Não Promocional
2/10/2020,11,TipoA,Parceiro7,R$151.58,Bahia,Não Promocional
2/10/2020,7,TipoA,Parceiro4,R$998.12,Santa Catarina,Não Promocional
2/10/2020,7,TipoB,Parceiro2,R$773.97,Ceará,Não Promocional
2/10/2020,13,TipoA,Parceiro1,"R$2,693.07",Amazonas,Não Promocional
2/10/2020,17,TipoB,Parceiro11,"R$1,143.21",Distrito Federal,Não Promocional
2/10/2020,9,TipoA,Parceiro15,R$645.11,Amazonas,Não Promocional
2/10/2020,9,TipoB,Parceiro7,"R$1,705.32",Amazonas,Não Promocional
2/10/2020,7,TipoA,Parceiro14,"R$3,857.89",Amapá,Não Promocional
2/10/2020,11,TipoA,Parceiro1,"R$3,870.35",Ceará,Não Promocional
2/10/2020,17,TipoB,Parceiro10,R$934.89,Santa Catarina,Não Promocional
2/10/2020,10,TipoA,Parceiro6,"R$3,222.64",Pará,Não Promocional
2/10/2020,17,TipoA,Parceiro8,"R$3,153.33",Minas Gerais,Não Promocional
2/10/2020,15,TipoB,Parceiro1,"R$3,561.12",Bahia,Não Promocional
2/10/2020,15,TipoB,Parceiro6,"R$1,724.31",Amazonas,Não Promocional
2/10/2020,9,TipoB,Parceiro13,"R$3,279.25",Santa Catarina,Não Promocional
2/10/2020,17,TipoB,Parceiro13,R$805.34,Bahia,Não Promocional
2/10/2020,13,TipoA,Parceiro8,"R$3,836.88",Amapá,Não Promocional
2/10/2020,13,TipoB,Parceiro7,R$833.31,Distrito Federal,Não Promocional
2/10/2020,17,TipoB,Parceiro2,"R$2,600.91",Amapá,Não Promocional
2/10/2020,17,TipoB,Parceiro5,"R$1,537.90",Espírito Santo,Não Promocional
2/10/2020,13,TipoB,Parceiro8,"R$1,890.61",Bahia,Não Promocional
2/10/2020,9,TipoB,Parceiro14,"R$2,775.16",Acre,Não Promocional
2/10/2020,11,TipoB,Parceiro12,"R$3,461.83",Minas Gerais,Não Promocional
2/10/2020,15,TipoB,Parceiro15,"R$3,079.41",Acre,Não Promocional
2/10/2020,9,TipoA,Parceiro11,"R$2,695.27",Acre,Não Promocional
2/10/2020,9,TipoB,Parceiro4,R$169.94,Ceará,Não Promocional
2/10/2020,14,TipoB,Parceiro1,R$842.68,Mato Grosso do Sul,Não Promocional
2/10/2020,16,TipoB,Parceiro4,R$257.98,Distrito Federal,Não Promocional
2/10/2020,12,TipoB,Parceiro4,"R$3,008.49",Pará,Não Promocional
2/10/2020,10,TipoB,Parceiro10,R$249.81,Rio Grande do Sul,Não Promocional
2/10/2020,17,TipoB,Parceiro10,R$831.10,Rio Grande do Sul,Não Promocional
2/10/2020,10,TipoB,Parceiro13,R$594.73,Distrito Federal,Não Promocional
2/10/2020,17,TipoB,Parceiro8,"R$1,161.01",Rio Grande do Sul,Não Promocional
2/10/2020,10,TipoA,Parceiro8,"R$3,327.09",Amapá,Não Promocional
2/10/2020,14,TipoC,Parceiro6,"R$3,500.21",Minas Gerais,Não Promocional
2/10/2020,7,TipoB,Parceiro12,"R$3,857.78",Santa Catarina,Não Promocional
2/10/2020,12,TipoB,Parceiro10,"R$2,897.14",Bahia,Não Promocional
2/10/2020,10,TipoC,Parceiro9,R$995.73,Rio de Janeiro,Não Promocional
2/10/2020,17,TipoB,Parceiro9,"R$2,908.22",Distrito Federal,Não Promocional
2/10/2020,11,TipoC,Parceiro12,"R$3,675.96",Amazonas,Não Promocional
2/10/2020,10,TipoB,Parceiro6,"R$1,699.37",Rio de Janeiro,Não Promocional
2/10/2020,14,TipoA,Parceiro11,"R$2,401.27",Minas Gerais,Não Promocional
2/10/2020,4,TipoC,Parceiro13,"R$2,775.55",Santa Catarina,Não Promocional
2/10/2020,3,TipoA,Parceiro13,R$150.28,Paraná,Não Promocional
2/10/2020,6,TipoC,Parceiro11,"R$1,608.47",Minas Gerais,Não Promocional
2/10/2020,4,TipoA,Parceiro5,"R$1,562.40",Paraná,Não Promocional
2/10/2020,4,TipoB,Parceiro10,R$276.09,Rio de Janeiro,Não Promocional
2/10/2020,4,TipoC,Parceiro12,R$249.45,Rio Grande do Sul,Não Promocional
2/10/2020,6,TipoB,Parceiro13,"R$2,893.65",Goiás,Não Promocional
2/10/2020,5,TipoB,Parceiro7,"R$1,474.17",Goiás,Não Promocional
2/10/2020,3,TipoC,Parceiro12,R$524.05,Acre,Não Promocional
2/10/2020,5,TipoC,Parceiro14,"R$3,400.03",Espírito Santo,Não Promocional
2/10/2020,5,TipoC,Parceiro5,R$918.08,Pará,Não Promocional
2/10/2020,6,TipoC,Parceiro11,"R$1,416.46",São Paulo,Não Promocional
2/10/2020,6,TipoA,Parceiro10,"R$2,865.80",São Paulo,Não Promocional
2/10/2020,4,TipoC,Parceiro6,"R$3,758.01",Maranhão,Não Promocional
2/10/2020,6,TipoB,Parceiro5,"R$3,204.75",Ceará,Não Promocional
2/10/2020,6,TipoA,Parceiro6,"R$1,714.53",Paraíba,Não Promocional
2/10/2020,5,TipoA,Parceiro12,R$235.71,Rio Grande do Norte,Não Promocional
2/10/2020,6,TipoB,Parceiro1,"R$3,268.22",Paraíba,Não Promocional
2/10/2020,6,TipoB,Parceiro14,"R$1,432.03",Mato Grosso,Não Promocional
2/10/2020,6,TipoA,Parceiro2,R$846.21,Rio Grande do Sul,Não Promocional
2/10/2020,6,TipoB,Parceiro15,R$729.47,Pernambuco,Não Promocional
2/10/2020,3,TipoB,Parceiro7,"R$1,321.09",Paraná,Não Promocional
2/10/2020,3,TipoB,Parceiro5,"R$3,264.15",Maranhão,Não Promocional
2/10/2020,6,TipoB,Parceiro7,"R$2,816.12",Bahia,Não Promocional
2/10/2020,6,TipoA,Parceiro4,"R$3,469.41",Minas Gerais,Não Promocional
2/10/2020,5,TipoA,Parceiro6,"R$2,167.53",Santa Catarina,Não Promocional
2/10/2020,3,TipoC,Parceiro10,"R$2,059.76",Ceará,Não Promocional
2/10/2020,6,TipoA,Parceiro11,"R$2,581.92",Santa Catarina,Não Promocional
2/10/2020,5,TipoA,Parceiro6,"R$2,333.92",Bahia,Não Promocional
2/10/2020,6,TipoC,Parceiro5,"R$2,101.66",Mato Grosso do Sul,Não Promocional
2/10/2020,4,TipoB,Parceiro1,"R$2,578.11",Espírito Santo,Não Promocional
2/10/2020,3,TipoA,Parceiro3,R$392.19,Bahia,Não Promocional
2/10/2020,5,TipoB,Parceiro8,R$45.49,Acre,Não Promocional
2/10/2020,5,TipoB,Parceiro8,R$897.48,Paraná,Não Promocional
2/10/2020,6,TipoB,Parceiro6,"R$3,747.88",Piauí,Não Promocional
2/10/2020,4,TipoB,Parceiro6,"R$3,157.51",Pernambuco,Não Promocional
2/10/2020,4,TipoB,Parceiro9,R$402.01,Paraíba,Não Promocional
2/10/2020,6,TipoB,Parceiro14,R$387.97,Tocantins,Não Promocional
2/10/2020,24,TipoB,Parceiro5,"R$2,322.56",Distrito Federal,Não Promocional
2/10/2020,23,TipoA,Parceiro9,"R$1,523.40",Rio Grande do Norte,Não Promocional
2/10/2020,28,TipoA,Parceiro9,"R$2,780.54",Minas Gerais,Não Promocional
2/10/2020,26,TipoA,Parceiro5,"R$1,826.00",Piauí,Não Promocional
2/10/2020,22,TipoB,Parceiro8,R$920.95,Piauí,Não Promocional
2/10/2020,24,TipoC,Parceiro1,"R$1,679.66",Goiás,Não Promocional
2/10/2020,30,TipoA,Parceiro3,R$554.85,Mato Grosso,Não Promocional
